"","Site.Ref","Site.name","Latitude","Longitude"
"87307","61410223","Jandakot Aquifer Eval - JE7B",-32.14582061,115.8490406
"87332","61410224","Jandakot Aquifer Eval - JE7C",-32.14584767,115.8490403
"87384","61410227","Jandakot Aquifer Eval - JE9A",-32.14048619,115.8616606
"87413","61410228","Jandakot Aquifer Eval - JE9B",-32.14047736,115.8616819
"87442","61410229","Jandakot Aquifer Eval - JE9C",-32.14047774,115.8617244
"87494","61410234","Jandakot Monitoring - JM12",-32.10403887,115.8493741
"87550","61410235","Jandakot Aquifer Eval - JE8A",-32.10403964,115.8494589
"87556","61410236","Jandakot Monitoring - JM1",-32.08607348,115.8488577
"87599","61410237","Jandakot Monitoring - JM29",-32.15619176,115.8739013
"87652","61410238","Jandakot Monitoring - JM25",-32.13835429,115.8713986
"87716","61410239","Jandakot Monitoring - JM18",-32.12009436,115.8702032
"87772","61410240","Lake Thomson - T50 (O)",-32.11461533,115.8728675
"87775","61410241","Lake Thomson - T50 (I)",-32.1148208,115.8726423
"87812","61410242","Jandakot Aquifer Eval - JE1A",-32.11527705,115.8722128
"87819","61410243","Jandakot Aquifer Eval - JE1B",-32.11526812,115.8722235
"87826","61410244","Jandakot Aquifer Eval - JE2A",-32.11503558,115.8724489
"87832","61410245","Jandakot Aquifer Eval - JE2B",-32.115,115.8725
"87838","61410246","Jandakot Aquifer Eval - JE3",-32.11457924,115.8728679
"87844","61410247","Lakes And Wetlands - Bore - 8530",-32.1678764,115.8822132
"87851","61410248","Lake Thomson - T90 (O)",-32.14982948,115.8887956
"87893","61410249","Lake Thomson - T90 (I)",-32.15017233,115.8888021
"87900","61410250","Jandakot Aquifer Eval - JE10C",-32.14979805,115.8887983
"87938","61410251","Warton Road Pollution - WR3A",-32.13280486,115.8978225
"87994","61410252","Warton Road Pollution - WR1A",-32.1325,115.8982
"88037","61410253","Warton Road Pollution - WR1B",-32.13250086,115.8981336
"88094","61410254","Warton Road Pollution - WR1C",-32.1325,115.8981
"88144","61410255","Warton Road Pollution - WR2A",-32.1325672,115.8974649
"88200","61410256","Warton Road Pollution - WR2B",-32.13254897,115.8974439
"88257","61410257","Warton Road Pollution - WR2C",-32.13253075,115.8974229
"88314","61410258","Warton Road Pollution - WR3B",-32.13279556,115.8977908
"88371","61410259","Warton Road Pollution - WR3C",-32.13277725,115.8977592
"88427","61410262","Serpentine Wells - SE2",-32.34887097,115.9759518
"88432","61410263","Serpentine Wells - SE1",-32.34746885,115.976584
"88437","61410264","Serpentine Wells - SE3A",-32.33895597,115.9647791
"88442","61410265","Serpentine Wells - SE3B",-32.3389558,115.9647578
"88447","61410266","Serpentine Wells - SE5",-32.35107714,115.9888708
"88484","61410267","Serpentine Wells - SE4A",-32.34957627,115.9828407
"88489","61410268","Serpentine Wells - SE4B",-32.34955823,115.9828409
"88494","61410269","Serpentine Wells - SE4C",-32.34954019,115.9828411
"88499","61410349","Coogee Dewatering - 1/86 TSD1",-32.12120027,115.7794532
"88522","61410350","Coogee Dewatering - 2/86 TSD3A",-32.12364975,115.7780849
"88545","61410351","Coogee Dewatering - 3/86 TSD3C",-32.12364924,115.7780319
"88569","61410352","Coogee Dewatering - 4/86 TSD3B",-32.12364944,115.7780531
"88592","61410353","Coogee Dewatering - 5/86 TSD3D",-32.12365026,115.7781379
"88615","61410354","Coogee Dewatering - 6/86 TSD4A",-32.11737249,115.7810199
"88638","61410355","Coogee Dewatering - 7/86",-32.11735445,115.7810201
"88661","61410356","Coogee Dewatering - 8/86 TSD4D",-32.11733631,115.7810098
"88684","61410357","Coogee Dewatering - 9/86 TSD2A",-32.11839706,115.776883
"88707","61410358","Coogee Dewatering - 10/86 TSD2B",-32.11838804,115.7768831
"88730","61410359","Coogee Dewatering - 11/86 TSD2C",-32.11833453,115.7769474
"88751","61410360","Coogee Dewatering - 12/86 TSD4B",-32.11731827,115.78101
"88774","61410361","Coogee Dewatering - 13/86 TSD5A",-32.12000458,115.7780063
"88796","61410362","Coogee Dewatering - 14/86 TSD5B",-32.12002262,115.7780061
"88818","61410363","Coogee Dewatering - 15/86 TSD5C",-32.12004066,115.7780058
"88840","61410365","Lake Thomson Limnology - TM7A",-32.15017265,115.8144512
"88878","61410366","Lake Thomson Limnology - TM7B",-32.15016525,115.8144826
"88908","61410367","Lake Thomson Limnology - TM14A",-32.14941564,115.819604
"89012","61410368","Lake Thomson Limnology - TM14B",-32.14939223,115.8196034
"89127","61410369","Lake Thomson Limnology - TM16A",-32.14519025,115.8412554
"89232","61410370","Lake Thomson Limnology - TM16B",-32.14523525,115.8412443
"89335","61410371","Lake Thomson Limnology - TM16C",-32.1452,115.8412
"89454","61410373","Jandakot Aquifer Eval - JE14A",-32.1404,115.8622
"89490","61410374","Jandakot Aquifer Eval - JE14B",-32.1404,115.8623
"89526","61410375","Jandakot Aquifer Eval - JE14C",-32.1404,115.8623
"89562","61410376","Jandakot Aquifer Eval - JE15A",-32.1403,115.8612
"89566","61410377","Jandakot Aquifer Eval - JE15B",-32.1403,115.8612
"89570","61410378","Jandakot Aquifer Eval - JE15C",-32.1402,115.8612
"89574","61410379","Jandakot Aquifer Eval - JE16A",-32.1399,115.8609
"89578","61410380","Jandakot Aquifer Eval - JE16B",-32.1399,115.8609
"89582","61410381","Jandakot Aquifer Eval - JE16C",-32.1399,115.8609
"89586","61410382","Lake Thomson Drainage - TD1",-32.12592797,115.8360395
"89591","61410383","Lake Thomson Drainage - TD2",-32.12716291,115.838886
"89596","61410384","Lake Thomson Drainage - TD3",-32.12993688,115.8403668
"89601","61410385","Lake Thomson Drainage - TD4",-32.12994712,115.8385327
"89607","61410386","Lake Thomson Drainage - TD5",-32.12994065,115.8368473
"89612","61410387","Lake Thomson Drainage - TD6",-32.1333062,115.839879
"89617","61410388","Lake Thomson Drainage - TD7",-32.13537519,115.8382625
"89622","61410389","Lake Thomson Drainage - TD8",-32.13438683,115.8367272
"89627","61410390","Lake Thomson Drainage - TD9",-32.13808753,115.8359806
"89632","61410391","Lake Thomson Drainage - TD10",-32.1379086,115.8332052
"89637","61410392","Lake Thomson Drainage - TD11",-32.13957779,115.8371597
"89642","61410393","Lake Thomson Drainage - TD12",-32.13954421,115.8393972
"89647","61410395","Lake Thomson Drainage - TD14",-32.14540315,115.8428326
"89652","61410396","Lake Thomson Drainage - TD15",-32.12610611,115.8377545
"89656","61410397","Lake Thomson Drainage - TD16",-32.13114415,115.8392172
"89660","61410398","Lake Thomson Drainage - TD17",-32.13604998,115.8370878
"89664","61410399","Lake Thomson Drainage - TD18",-32.138494,115.836039
"89668","61410400","Lake Thomson Drainage - TD19",-32.14280961,115.8413491
"89672","61410401","Lake Thomson Drainage - TD20",-32.14240693,115.8565794
"89676","61410402","Lake Thomson Drainage - TD21",-32.13324149,115.8605527
"89680","61410403","Lake Thomson Drainage - TD22",-32.12836414,115.8689246
"89684","61410404","Lake Thomson Drainage - TD23",-32.1342942,115.8713214
"89688","61410405","Lake Thomson Drainage - TD24",-32.1458332,115.8714656
"89692","61410406","Lake Thomson Drainage - TD25",-32.14608602,115.86544
"89696","61410407","Lake Thomson Drainage - TD26",-32.15154826,115.8699849
"89700","61410408","Lake Thomson Drainage - TD13A",-32.15721687,115.8663414
"89704","61410409","Lake Thomson Drainage - TD15A",-32.16283112,115.8677142
"89708","61410410","Lake Thomson Drainage - TD28",-32.16140433,115.8776685
"89712","61410411","Yangebup Lake Investigation - TD29",-32.12430031,115.8318267
"89747","61410412","Yangebup Lake Investigation - TD30",-32.12472565,115.8318465
"89751","61410413","Yangebup Lake Investigation - TD31",-32.11512688,115.8347245
"89755","61410414","Yangebup Lake Investigation - TD32",-32.1146442,115.8254457
"89759","61410415","Yangebup Lake Investigation - TD33",-32.11506118,115.825663
"89763","61410416","Jandakot Monitoring - JM50",-32.13261412,115.8640166
"89767","61410418","Lake Thomson - T140 (I)",-32.20774086,115.8432535
"89808","61410419","Jandakot Monitoring - JM51",-32.13361203,115.855629
"89830","61410420","Mayor Rd Monitoring - MR3M(5M)",-32.1266334,115.7778543
"89889","61410421","Mayor Rd Monitoring - MR3M(10M)",-32.1266,115.7779
"89948","61410422","Mayor Rd Monitoring - MR3M(15M)",-32.1266,115.7779
"90006","61410423","Mayor Rd Monitoring - MR3M(20M)",-32.1266,115.7779
"90064","61410424","Mayor Rd Monitoring - MR3M(25M)",-32.1266,115.7779
"90122","61410425","Mayor Rd Monitoring - MR4M(3.5M)",-32.1343,115.7793
"90145","61410426","Mayor Rd Monitoring - MR4M(6.5M)",-32.1343,115.7793
"90168","61410427","Mayor Rd Monitoring - MR4M(13M)",-32.1343,115.7793
"90192","61410428","Mayor Rd Monitoring - MR4M(19M)",-32.1343,115.7793
"90216","61410429","Mayor Rd Monitoring - MR4M(25.5M)",-32.1343,115.7793
"90245","61410430","Mayor Rd Monitoring - MR5M(5M)",-32.1368,115.7846
"90274","61410431","Mayor Rd Monitoring - MR5M(10M)",-32.1368,115.7846
"90297","61410432","Mayor Rd Monitoring - MR5M(15M)",-32.1368,115.7846
"90330","61410433","Mayor Rd Monitoring - MR5M(21M)",-32.1368,115.7846
"90353","61410434","Mayor Rd Monitoring - MR5M(26M)",-32.1368,115.7846
"90388","61410435","Mayor Rd Monitoring - MR6M(4M)",-32.1411,115.7837
"90411","61410436","Mayor Rd Monitoring - MR6M(9M)",-32.1411,115.7837
"90435","61410437","Mayor Rd Monitoring - MR6M(15M)",-32.1411,115.7837
"90457","61410438","Mayor Rd Monitoring - MR6M(21M)",-32.1411,115.7837
"90480","61410439","Mayor Rd Monitoring - MR6M(26M)",-32.1411,115.7837
"90503","61410440","Mayor Rd Monitoring - MR7M(5M)",-32.1504,115.7828
"90550","61410441","Mayor Rd Monitoring - MR7M(10.5M)",-32.1504,115.7828
"90594","61410442","Mayor Rd Monitoring - MR7M(16M)",-32.1504,115.7828
"90641","61410443","Mayor Rd Monitoring - MR7M(21.5M)",-32.1504,115.7828
"90688","61410444","Mayor Rd Monitoring - MR7M(27.5M)",-32.1504,115.7828
"90735","61410454","North Lake - NTH_WC",-32.07687124,115.822338
"90862","61410455","North Lake - NTH_WB",-32.07693457,115.8223584
"90961","61410456","North Lake - NTH_WA",-32.07696163,115.8223581
"91060","61410457","North Lake - NTH_EC",-32.0788504,115.827589
"91179","61410458","North Lake - NTH_EB",-32.07887776,115.8276204
"91279","61410459","North Lake - NTH_EA",-32.07884178,115.8276315
"91378","61410460","North Lake - NTH_VC",-32.07876677,115.8300998
"91506","61410476","Serpentine Surface Bores - SSB2",-32.29952035,115.9816981
"91509","61410477","Serpentine Surface Bores - SSB3",-32.31817114,115.8967802
"91511","61410478","Serpentine Surface Bores - SSB4",-32.33907149,115.8395455
"91514","61410479","Serpentine Surface Bores - SSB5",-32.31936959,115.903241
"91516","61410480","Serpentine Surface Bores - SSB6",-32.30706322,115.9052258
"91518","61410481","Serpentine Surface Bores - SSB7",-32.30045939,115.9033334
"91520","61410482","Serpentine Surface Bores - SSB8",-32.30469908,115.8988469
"91523","61410483","Serpentine Surface Bores - SSB9",-32.3267021,115.8920587
"91525","61410484","Serpentine Surface Bores - SSB10",-32.32821933,115.8983333
"91528","61410485","Serpentine Surface Bores - SSB11",-32.33156236,115.9250219
"91530","61410486","Serpentine Surface Bores - SSB12",-32.35551121,115.8619319
"91533","61410487","Serpentine Surface Bores - SSB13",-32.35008257,115.8651681
"91536","61410488","Serpentine Surface Bores - SSB14",-32.34888486,115.8698481
"91539","61410489","Serpentine Surface Bores - SSB15",-32.38661787,115.875454
"91541","61410490","Serpentine Surface Bores - SSB16",-32.38314859,115.8738617
"91544","61410491","Serpentine Surface Bores - SSB17",-32.27295251,115.8824992
"91546","61410492","Serpentine Surface Bores - SSB18",-32.27568754,115.8890929
"91548","61410493","Serpentine Surface Bores - SSB19",-32.27452485,115.8843115
"91550","61410494","Serpentine Surface Bores - SSB20",-32.22344367,115.9132306
"91552","61410495","Serpentine Surface Bores - SSB21",-32.22666414,115.8889276
"91556","61410496","Serpentine Surface Bores - SSB22",-32.23967569,115.8955127
"91558","61410497","Serpentine Surface Bores - SSB23",-32.27168151,115.891096
"91560","61410615","Murray Superficial - HS91B",-32.55272269,115.7861937
"91612","61410616","Murray Superficial - HS91A",-32.55273066,115.7861946
"91664","61410617","Murray Superficial - HS92B",-32.53318892,115.8115644
"91718","61410618","Murray Superficial - HS92A",-32.5331753,115.8115638
"91770","61410619","Murray Superficial - HS97B",-32.5210367,115.8219396
"91823","61410620","Murray Superficial - HS97A",-32.52104642,115.821936
"91875","61410621","Murray Superficial - HS79B",-32.61399214,115.821737
"91928","61410622","Murray Superficial - HS79A",-32.61399342,115.8217275
"91981","61410623","Murray Superficial - HS88B",-32.57470114,115.8321397
"92034","61410624","Murray Superficial - HS88A",-32.57471154,115.8321377
"92087","61410625","Murray Superficial - HS93B",-32.54651512,115.8369137
"92140","61410626","Murray Superficial - HS93A",-32.54652195,115.8369165
"92193","61410627","Murray Superficial - HS105B",-32.50941492,115.8428262
"92247","61410628","Murray Superficial - HS105A",-32.50940006,115.8428305
"92301","61410629","Murray Superficial - HS98B",-32.53060617,115.8601147
"92354","61410630","Murray Superficial - HS98A",-32.53060632,115.8601258
"92407","61410631","Murray Superficial - HS76B",-32.67607011,115.8592999
"92412","61410632","Murray Superficial - HS76A",-32.67607665,115.8592928
"92464","61410633","Murray Superficial - HS99B",-32.53118412,115.8755006
"92518","61410634","Murray Superficial - HS99A",-32.53119398,115.8754963
"92572","61410635","Murray Superficial - HS106B",-32.51168781,115.8761623
"92626","61410636","Murray Superficial - HS106A",-32.51169547,115.8761645
"92678","61410637","Murray Superficial - HS89B",-32.5730346,115.8792133
"92732","61410638","Murray Superficial - HS89A",-32.57304542,115.8792137
"92785","61410639","Murray Superficial - HS94B",-32.55379009,115.8814233
"92838","61410640","Murray Superficial - HS94A",-32.55379577,115.8814148
"92890","61410641","Murray Superficial - HS100B",-32.54001935,115.8973424
"92942","61410642","Murray Superficial - HS100A",-32.54002619,115.8973323
"92995","61410643","Murray Superficial - HS107",-32.51646101,115.9102373
"93001","61410644","Murray Superficial - HS101B",-32.53929333,115.9243599
"93006","61410645","Murray Superficial - HS101A",-32.53929204,115.9243463
"93061","61410646","Murray Superficial - HS95A",-32.55880686,115.9269858
"93115","61410647","Murray Superficial - HS95",-32.55880686,115.9269858
"93170","61410648","Murray Superficial - HS102B",-32.53936365,115.9427463
"93223","61410649","Murray Superficial - HS102A",-32.53936288,115.9427569
"93277","61410650","Murray Superficial - HS90",-32.58583627,115.9491929
"93331","61410651","Murray Superficial - T680B",-32.49848698,115.9520199
"93382","61410652","Murray Superficial - T680A",-32.49848585,115.9520341
"93433","61410653","Murray Superficial - HS103B",-32.51808062,115.9672742
"93438","61410654","Murray Superficial - HS103A",-32.51809117,115.9672639
"93490","61410655","Murray Superficial - HS110",-32.50709689,115.9740813
"93543","61410656","Murray Superficial - HS080_1",-32.61421763,115.8530056
"93628","61410657","Murray Superficial - HS080_2B",-32.61880362,115.8515362
"93711","61410658","Murray Superficial - HS080_2C",-32.61873441,115.8514655
"93764","61410659","Murray Superficial - HS080_3",-32.62179968,115.8553842
"93848","61410660","Murray Superficial - HS080_2A",-32.61862124,115.8514781
"93900","61410661","Murray Superficial - HS087_1",-32.5590664,115.7873143
"93983","61410662","Murray Superficial - HS087_2",-32.55980085,115.7811587
"94067","61410663","Murray Superficial - HS087_3",-32.56347719,115.7862685
"94122","61410664","Murray Superficial - HS096_1A",-32.53740397,115.8619044
"94126","61410665","Murray Superficial - HS096_1B",-32.5374537,115.8619075
"94212","61410666","Murray Superficial - HS096_2",-32.53969269,115.8619107
"94254","61410667","Murray Superficial - HS099_1A",-32.53084203,115.8796026
"94307","61410668","Murray Superficial - HS099_1B",-32.53084393,115.8796201
"94391","61410669","Murray Superficial - HS104_1A",-32.51083645,115.8318763
"94443","61410670","Murray Superficial - HS104_1B",-32.5109347,115.8305946
"94499","61410671","Murray Superficial - HS104_2A",-32.50902218,115.8280428
"94583","61410672","Murray Superficial - HS104_2B",-32.50903784,115.8280462
"94638","61410673","Murray Superficial - HS104_3A",-32.51493122,115.8288854
"94693","61410674","Murray Superficial - HS104_3B",-32.51491892,115.8288815
"94777","61410675","Murray Superficial - HS108_1A",-32.51000026,115.8549913
"94829","61410676","Murray Superficial - HS108_1B",-32.51038529,115.8549578
"94914","61410677","Murray Superficial - HS108_2A",-32.50260346,115.8545345
"94998","61410678","Murray Superficial - HS108_2B",-32.50259224,115.8545362
"95053","61410679","Murray Superficial - HS109_1",-32.49862544,115.85168
"95108","61410680","Murray Superficial - HS109_2",-32.49862169,115.8546875
"95163","61410681","Murray Superficial - T560S",-32.44045209,115.8899291
"95206","61410682","Murray Superficial - T561",-32.44971503,115.8845661
"95260","61410683","Murray Superficial - HS097",-32.52101072,115.8219686
"95313","61410684","Murray Superficial - T563",-32.45264359,115.883023
"95396","61410685","Murray Superficial - T564",-32.45241719,115.8887173
"95479","61410686","Murray Superficial - HS78",-32.63034682,115.8229244
"95492","61410687","Mandurah Line - MH10D",-32.63036556,115.8229988
"95497","61410688","Mandurah Line - MH10S",-32.63035604,115.8229456
"95502","61410703","Lakes And Wetlands - Bore - BL8530",-32.16582467,115.8816163
"95506","61410704","Jandakot Monitoring - JM52",-32.08774497,115.904054
"95511","61410705","Jandakot-Anketell - Anketell Site 1",-32.21023303,115.8634136
"95534","61410706","Jandakot-Anketell - Anketell Site 1A",-32.21024214,115.8634241
